CustomerID,ab_group
2674-MLXMN,A
9708-HPXWZ,A
6992-TKNYO,B
4468-YDOVK,B
5792-JALQC,A
2200-DSAAL,A
4302-ZYFEL,B
9351-LZYGF,A
4366-CTOUZ,A
1518-OMDIK,B
6671-NGWON,B
0595-ITUDF,A
1955-IBMMB,A
0096-BXERS,A
3806-YAZOV,B
7998-ZLXWN,A
6253-WRFHY,B
9133-AYJZG,A
2675-OTVVJ,B
8680-CGLTP,B
8430-TWCBX,B
5018-GWURO,A
6741-QRLUP,B
4737-HOBAX,B
0537-QYZZN,B
3340-QBBFM,A
8200-KLNYW,A
3372-CDXFJ,B
4781-ZXYGU,A
7632-YUTXB,A
2718-YSKCS,A
9896-UYMIE,A
0853-NWIFK,B
8212-CRQXP,A
6980-CDGFC,A
7691-XVTZH,B
2277-VWCNI,B
1088-CNNKB,B
1930-BZLHI,A
5868-YTYKS,A
3525-DVKFN,B
1482-OXZSY,A
0377-JBKKT,A
5778-BVOFB,B
3373-YZZYM,B
0228-MAUWC,A
7663-YJHSN,B
4915-BFSXL,A
3086-RUCRN,B
5215-LNLDJ,B
7576-JMYWV,B
0257-KXZGU,B
1307-ATKGB,A
3714-XPXBW,B
1850-AKQEP,B
2824-DXNKN,A
5227-JSCFE,B
0848-ZGQIJ,B
3621-CHYVB,A
8042-RNLKO,A
5372-FBKBN,B
0420-TXVSG,A
6217-TOWGS,A
1045-LTCYT,A
1544-JJMYL,A
4636-JGAAI,A
6874-SGLHU,A
5951-AOFIH,A
3059-NGMXB,B
8652-YHIYU,B
5278-PNYOX,A
3486-HOOGQ,B
5061-PBXFW,B
8630-FJLIB,B
3891-NLXJB,A
4749-OJKQU,B
0577-WHMEV,B
5453-AXEPF,B
3639-XJHKQ,A
3716-LRGXK,B
2263-SFSQZ,B
9950-MTGYX,A
3397-AVTKU,A
4825-FUREZ,A
2672-OJQZP,A
3134-DSHVC,A
7821-DPRQE,A
2001-EWBQU,B
1608-GMEWB,B
6695-AMZUF,A
8410-BGQXN,B
1619-YWUBB,A
7611-YKYTC,A
0365-GXEZS,B
0082-OQIQY,A
3606-SBKRY,A
0667-NSRGI,B
6893-ODYYE,B
8242-JSVBO,A
9541-ZPSEA,A
2665-NPTGL,A
1139-WUOAH,A
4693-VWVBO,B
6937-GCDGQ,A
0988-JRWWP,A
5075-JSDKI,A
8644-XYTSV,A
3873-WOSBC,B
7465-ZZRVX,A
7975-JMZNT,B
7251-XFOIL,A
4116-IQRFR,A
8259-DZLIZ,A
0442-ZXKVS,B
7853-WNZSY,B
3120-FAZKD,A
8606-OEGQZ,B
0225-ZORZP,A
9489-JMTTN,B
0575-CUQOV,A
0967-BMLBD,A
2830-LEWOA,A
5006-MXVRN,A
8327-WKMIE,B
6917-FIJHC,A
5329-KRDTM,B
7797-EJMDP,B
3530-VWVGU,B
6368-NWMCE,A
3633-CDBUW,A
0707-HOVVN,A
3956-MGXOG,B
9274-UARKJ,B
4077-HWUYD,A
0103-CSITQ,B
8671-KKKOS,A
7305-ZWMAJ,B
9518-XXBXE,B
6578-KRMAW,B
4860-IJUDE,B
9688-YGXVR,B
0423-UDIJQ,A
1945-XISKS,A
5360-LJCNJ,B
2607-FBDFF,B
1100-DDVRV,B
6728-WYQBC,B
9029-FEGVJ,A
7216-KAOID,B
6145-NNPNO,B
5339-TJFEK,B
2074-GUHPQ,A
4625-XMOYM,A
5827-MWCZK,A
1385-TQOZW,A
5914-XRFQB,A
4329-YPDDQ,A
4804-NCPET,A
5944-UGLLK,B
7787-BNTZM,A
2252-ISRNH,A
9415-TPKRV,A
5322-TEUJK,B
1866-DIOQZ,B
8375-KVTHK,A
2697-NQBPF,A
3709-OIJEA,A
1386-ZIKUV,B
0599-XNYDO,A
6377-WHAOX,B
6855-VLGOS,B
8999-XXGNS,B
8746-OQQRW,B
3181-MIZBN,B
0471-ARVMX,A
7766-CLTIC,A
5650-YLIBA,B
0825-CPPQH,B
9084-OAYKL,B
6122-LJADA,B
2400-XIWIO,A
7524-VRLPL,A
7569-NMZYQ,A
5201-USSQZ,A
2105-PHWON,A
1494-EJZDW,A
4884-TVUQF,B
8003-EWNDZ,B
1897-RCFUM,A
9256-JTBNZ,A
2211-RMNHO,B
2432-TFSMK,A
4929-ROART,B
1834-ABKHQ,A
1741-WTPON,B
3932-IJWDZ,A
1240-HCBOH,B
3594-KADLU,B
8065-BVEPF,A
3796-ENZGF,A
1734-ZMNTZ,B
2853-CWQFQ,B
0813-TAXXS,B
2519-TWKFS,B
0626-QXNGV,A
6723-CEGQI,B
4732-RRJZC,B
9499-XPZXM,A
4338-EYCER,A
3007-FDPEA,B
6350-XFYGW,B
8513-OLYGY,B
0311-QYWSS,A
8705-DWKTI,B
8755-IWJHN,A
4480-QQRHC,B
0929-PECLO,B
3680-CTHUH,A
1202-KKGFU,B
6112-KTHFQ,B
1852-XEMDW,B
1820-DJFPH,B
9426-SXNHE,A
9068-FHQHD,A
1269-FOYWN,B
9470-YFUYI,A
7402-EYFXX,A
9895-VFOXH,A
1230-QAJDW,A
5701-ZIKJE,B
5032-MIYKT,B
7396-VJUZB,B
9717-QEBGU,A
5172-RKOCB,A
6509-TSGWN,A
3178-CIFOT,B
4530-NDRKU,B
5985-TBABQ,B
9800-ONTFE,A
6743-HHQPF,B
8455-HIRAQ,B
6616-AALSR,B
9415-ZNBSX,A
4018-KJYUY,B
3884-UEBXB,A
8780-RSYYU,B
5537-UXXVS,B
1791-PQHBB,B
8701-DGLVH,B
8741-LQOBK,B
8082-GHXOP,B
0980-FEXWF,A
3011-WQKSZ,A
8218-FFJDS,B
1986-PHGZF,A
9360-OMDZZ,A
0345-XMMUG,B
8024-XNAFQ,B
2988-GBIVW,A
2832-SCUCO,B
7036-ZZKBD,A
0265-PSUAE,A
0463-TXOAK,B
0594-UFTUL,B
9509-MPYOD,A
9128-CPXKI,A
0129-KPTWJ,B
5855-EIBDE,B
5365-LLFYV,A
5956-YHHRX,A
6008-NAIXK,A
1928-BXYIV,A
5760-FXFVO,A
0961-ZWLVI,B
5181-OABFK,B
4007-NHVHI,A
7816-VGHTO,B
5871-DGTXZ,B
7550-WIQVA,A
7544-ZVIKX,A
0016-QLJIS,A
7508-DQAKK,A
5176-OLSKT,B
9356-AXGMP,B
3556-BVQGL,B
8979-CAMGB,B
7581-EBBOU,A
5073-RZGBK,B
2192-CKRLV,B
3154-HMWUU,A
6119-SPUDB,A
6522-OIQSX,A
7813-ZGGAW,B
8748-HFWBO,B
1052-QJIBV,A
1319-YLZJG,A
0723-FDLAY,A
3050-RLLXC,B
9298-WGMRW,A
3088-LHEFH,A
6583-KQJLK,B
8544-JNBOX,A
6681-ZSEXG,B
6139-ZZRBQ,A
6116-RFVHN,B
8884-FEEWR,A
3125-RAHBV,A
0373-AIVNJ,B
1682-VCOIO,B
2072-ZVJJX,B
8849-AYPTR,B
9518-IMLHK,B
3646-ITDGM,B
3569-VLDHH,A
8224-KDLKN,B
7594-LZNWR,A
4001-TSBTV,A
8727-XDPUD,A
1043-UXOVO,A
1064-FBXNK,B
3996-ZNWYK,A
2878-DHMIN,B
7762-ONLJY,A
5795-BKOYE,A
7402-PWYJJ,B
0018-NYROU,A
7501-VTYLJ,A
7608-RGIRO,A
0480-BIXDE,A
5895-QSXOD,A
9814-AOUDH,A
6175-IRFIT,B
8760-ZRHKE,A
1622-HSHSF,A
6749-UTDVX,A
5542-DHSXL,B
9102-OXKFY,B
5216-WASFJ,B
7808-DVWEP,B
2284-VFLKH,A
0366-NQSHS,B
3807-BPOMJ,A
3892-NXAZG,A
4948-WBBKL,A
4182-BGSIQ,B
0988-AADSA,B
9972-NKTFD,B
3717-LNXKW,A
5734-EJKXG,B
2207-RYYRL,A
6729-FZWSY,A
9695-IDRZR,B
8144-DGHXP,B
7814-LEEVE,A
8631-WUXGY,B
5906-DVAPM,B
6654-QGBZZ,A
8348-JLBUG,A
5641-DMBFJ,A
9200-NLNPD,B
2664-XJZNO,A
3339-EAQNV,B
0921-OHLVP,B
8350-NYMVI,A
1600-DILPE,A
0536-ESJEP,A
4654-GGUII,B
6478-HRRCZ,B
8510-BBWMU,A
6857-TKDJV,A
2360-RDGRO,A
0584-BJQGZ,B
1360-XFJMR,A
5730-RIITO,A
9058-MJLZC,B
0902-XKXPN,A
5177-RVZNU,A
0056-EPFBG,A
8993-IZEUX,B
8190-ZTQFB,A
0931-MHTEM,A
7515-LODFU,B
0440-UEDAI,B
1337-BOZWO,A
0868-VJRDR,A
6344-SFJVH,A
3950-VPYJB,B
8041-TMEID,B
7321-ZNSLA,A
6941-KXRRV,B
8727-JQFHV,B
9475-NNDGC,A
1355-KUSBG,B
3688-FTHLT,B
0899-LIIBW,B
1384-RCUXW,A
5825-XJOCM,A
6848-YLDFR,B
8125-QPFJD,A
2320-YKQBO,B
4973-RLZVI,B
7869-ZYDST,A
4501-UYKBC,B
1215-EXRMO,A
2305-MRGLV,B
8404-VIOMB,A
2359-KLTEK,A
5304-EFJLP,A
2673-ZALNP,B
9184-GALIL,B
4393-RYCRE,A
9746-MDMBK,A
3162-ZJZFU,B
8404-GFGCZ,A
8875-AKBYH,B
0533-UCAAU,A
1394-SUIUH,A
3521-MNKLV,A
2533-TIBIX,B
5092-STPKP,A
0114-PEGZZ,B
3359-DSRKA,B
8639-NHQEI,B
7161-DFHUF,B
3720-DBRWL,B
8565-WUXZU,B
4994-OBRSZ,B
0562-FGDCR,B
2436-QBZFP,B
3420-YJLQT,A
6040-CGACY,B
6582-PLFUU,A
8242-PDSGJ,A
0264-CNITK,A
0089-IIQKO,B
7839-NUIAA,B
6075-QMNRR,A
5966-EMAZU,B
0440-EKDCF,A
4774-HHGGS,B
2055-BFOCC,B
8180-AKMJV,B
4298-OYIFC,A
5566-SOEZD,A
9842-EFSYY,A
2272-WUSPA,B
4584-LBNMK,A
3898-GUYTS,A
0930-EHUZA,A
9975-SKRNR,B
3703-KBKZP,A
4973-MGTON,A
3682-YEUWS,B
1223-UNPKS,B
3446-QDSZF,A
5117-IFGPS,A
7379-FNIUJ,A
1627-AFWVJ,B
4486-EFAEB,B
0060-FUALY,A
6954-OOYZZ,A
7088-FBAWU,B
8313-AFGBW,B
3097-IDVPU,B
2197-OMWGI,B
2303-PJYHN,B
9795-VOWON,A
1237-WIYYZ,B
1987-AUELQ,A
7852-LECYP,B
4822-LPTYJ,A
8165-CBKXO,B
6527-PZFPV,B
9593-CVZKR,B
8595-SIZNC,B
5236-XMZJY,B
4827-DPADN,B
2694-CIUMO,B
5846-ABOBJ,A
1439-LCGVL,B
0909-SDHNU,A
4647-XXZAM,A
7740-KKCXF,B
5360-XGYAZ,B
3557-HTYWR,B
8920-NAVAY,B
1699-TLDLZ,A
5600-PDUJF,A
0567-XRHCU,B
2067-QYTCF,A
7407-SUJIZ,A
9150-KPBJQ,B
0052-DCKON,A
3654-ARMGP,A
9699-UBQFS,B
9367-TCUYN,A
1261-FWTTE,A
3528-HFRIQ,B
0708-SJDIS,A
2073-QBVBI,A
6928-ONTRW,B
3320-VEOYC,B
5231-FIQPA,A
6617-WLBQC,B
2599-CIPQE,A
8774-GSBUN,A
7326-RIGQZ,B
1401-FTHFQ,A
0254-FNMCI,B
1848-LBZHY,A
8118-TJAFG,A
5429-LWCMV,A
7298-IZWLY,B
9758-MFWGD,A
3955-JBZZM,B
4815-TUMEQ,B
9909-IDLEK,B
4092-OFQZS,B
1561-BWHIN,B
9927-DSWDF,B
9500-LTVBP,B
7252-NTGSS,B
8149-AIQCG,B
1360-JYXKQ,A
0899-WZRSD,B
3255-GRXMG,A
4828-FAZPK,B
6094-ZIVKX,B
6925-BAYGL,B
3262-EIDHV,A
7354-OIJLX,A
1376-HHBDV,B
6133-OZILE,B
4135-FRWKJ,A
6551-ZCOTS,A
7191-ADRGF,B
5018-LXQQG,B
6892-BOGQE,A
1746-TGTWV,A
5995-SNNEW,A
8050-WYBND,B
2821-WARNZ,A
4879-GZLFH,A
8314-HTWVE,B
9402-ROUMJ,B
2507-QZPQS,A
7159-NOKYQ,A
5707-ZMDJP,A
8779-YIQQA,B
7136-IHZJA,B
8966-OIQHG,A
7074-STDCN,B
8739-QOTTN,B
1399-OUPJN,B
0277-BKSQP,B
5774-XZTQC,A
2676-SSLTO,B
6266-QHOJZ,A
7269-JISCY,A
0363-SVHYR,A
8547-NSBBO,A
6591-QGOYB,A
9070-BCKQP,A
6421-SZVEM,B
1328-EUZHC,B
8878-RYUKI,A
9633-DENPU,B
7811-JIVPF,B
7113-HIPFI,A
8541-QVFKM,A
9258-CNWAC,A
5371-VYLSX,B
6374-AFWOX,A
5317-FLPJF,B
7621-VPNET,B
6034-YMTOB,B
4903-CNOZC,A
4353-HYOJD,B
7267-FRMJW,B
4188-FRABG,A
4128-ETESU,A
0620-DLSLK,A
3850-OKINF,B
1156-ZFYDO,A
3295-YVUSR,A
8016-NCFVO,A
4119-ZYPZY,B
5549-ZGHFB,B
7577-SWIFR,B
0303-WMMRN,B
6408-OTUBZ,B
5204-HMGYF,A
1078-TDCRN,B
3727-OVPRY,A
3797-FKOGQ,B
7622-NXQZR,B
6196-HBOBZ,B
3970-XGJDU,A
7017-VFULY,B
5562-YJQGT,A
8807-OPMBM,A
5439-WIKXB,B
8294-UIMBA,B
8109-YUOHE,B
5840-NVDCG,A
8092-NLTGF,B
5928-QLDHB,B
9840-EFJQB,A
0696-UKTOX,A
4801-KFYKL,A
3472-OAOOR,A
6135-OZQVA,B
2252-JHJGE,A
4188-PCPIG,A
7105-BENQF,B
7721-DVEKZ,B
3566-VVORZ,B
9507-HSMMZ,A
2480-SQIOB,A
7813-TKCVO,B
0128-MKWSG,A
4350-ZTLPI,B
0361-HJRDX,B
5727-MYATE,A
3823-KYNQY,A
7570-WELNY,A
3021-VLNRJ,B
2080-CAZNM,A
1028-FFNJK,A
6907-FLBER,B
3001-UNBTL,A
5982-PSMKW,B
3507-GASNP,A
7096-ZNBZI,B
1676-MQAOA,B
0786-IVLAW,B
7566-DSRLQ,B
7245-JMTTQ,B
6050-IJRHS,A
6202-JVYEU,A
8591-TKMZH,B
0734-OXWBT,B
4282-ACRXS,A
0365-TRTPY,A
7349-ALMUX,A
6502-KUGLL,A
1841-YSJGV,A
3511-BFTJW,B
7668-XCFYV,B
5018-HEKFO,B
3976-NLDEZ,A
2282-YGNOR,A
5336-UFNZP,B
6854-EXGSF,B
1241-EZFMJ,B
9233-PSYHO,B
5376-PCKNB,B
8044-BGWPI,A
4060-LDNLU,B
3589-PPVKW,B
5887-IKKYO,A
1755-RMCXH,B
3858-XHYJO,A
4299-SIMNS,A
7025-IWFHT,A
6261-LHRTG,B
7841-FCRQD,B
2056-EVGZL,B
8777-MBMTS,B
7753-USQYQ,A
7661-CPURM,B
6233-HXJMX,B
5902-WBLSE,A
3239-TPHPZ,B
5115-GZDEL,A
3338-CVVEH,A
2615-YVMYX,B
2851-STERV,B
4393-GEADV,B
8486-AYEQH,A
5419-JKZNQ,A
2495-KZNFB,A
1409-PHXTF,B
4560-WQAQW,B
9591-YVTEB,A
9309-BZGNT,B
4274-DRSQT,B
2027-DNKIV,B
8075-GXIUB,B
2885-HIJDH,A
5424-RLQLC,A
6507-DTJZV,B
7673-BQGKU,A
6723-WSNTY,A
2725-IWWBA,B
1061-PNTHC,B
0394-YONDK,B
6574-MCOEH,B
7399-QHBJS,B
0997-YTLNY,B
9479-HYNYL,B
9708-KFDBY,B
3642-GKTCT,B
0774-RMNUW,A
1334-PDUKM,B
0756-MPZRL,B
2242-MFOTG,B
2927-CVULT,B
2144-BFDSO,A
8745-PVESG,A
7647-GYYKX,B
5647-FXOTP,A
9700-ISPUP,A
9839-ETQOE,B
6078-VESFR,A
9027-TMATR,A
1941-HOSAM,A
9110-HSGTV,B
0704-VCUMB,A
6171-ZTVYB,A
1935-IMVBB,A
2535-PBCGC,B
1470-PSXNM,A
2498-XLDZR,B
9866-OCCKE,A
5338-YHWYT,A
7718-UPSKJ,B
8731-WBBMB,B
1448-CYWKC,B
7901-IIDQV,A
2690-DVRVK,B
1270-XKUCC,B
0334-ZFJSR,A
5583-EJXRD,A
4565-EVZMJ,B
3327-YBAKM,B
9441-QHEVC,B
6705-LNMDD,B
2580-ASVVY,A
3370-GQEAL,B
5032-USPKF,B
4254-QPEDE,B
6283-GITPX,B
0771-CHWSK,B
9788-HNGUT,A
9495-REDIY,B
5375-XLDOF,B
1172-VIYBP,A
6559-PDZLR,B
8992-OBVDG,B
4273-MBHYA,A
4724-WXVWF,B
5701-GUXDC,A
1460-UZPRJ,B
6082-GLJIX,A
2495-TTHBQ,A
0485-ZBSLN,A
3810-PJUHR,A
0847-HGRML,B
8232-CTLKO,B
9227-YBAXE,A
9860-LISIZ,A
0112-QAWRZ,B
2786-GCDPI,B
4043-MKDTV,B
9229-RQABD,A
8313-KTIHG,A
5320-BRKGK,A
6284-KMNUF,B
6229-UOLQL,B
3137-LUPIX,A
6143-JQKEA,B
8676-OOQEJ,B
9701-CDXHR,A
8124-NZVGJ,B
2162-FRZAA,B
5118-MUEYH,A
5627-TVBPP,A
3936-QQFLL,B
2589-AYCRP,B
4067-HLYQI,A
5124-EOGYE,A
5057-RKGLH,A
0292-WEGCH,A
8910-ICHIU,B
4097-YODCF,B
9715-WZCLW,A
9786-YWNHU,B
6407-GSJNL,B
4049-ZPALD,A
3733-UOCWF,A
6833-JMZYP,A
1310-QRITU,A
8961-QDZZJ,B
9715-SBVSU,B
8490-BXHEO,A
7173-TETGO,A
7929-SKFGK,B
2300-RQGOI,B
3563-SVYLG,A
6435-VWCCY,A
4998-IKFSE,A
8630-QSGXK,B
2455-USLMV,A
9488-FVZCC,A
5995-WWKKG,A
7879-CGSFV,A
9921-EZKBY,A
7432-FFVAR,B
7246-ZGQDF,B
4456-RHSNB,B
2481-SBOYW,A
7109-MFBYV,A
1833-TCXKK,B
1832-PEUTS,B
8660-BUETV,B
0580-PIQHM,A
5696-CEIQJ,B
1696-HXOWK,A
3026-ATZYV,B
4012-YCFAI,A
9970-QBCDA,B
9496-IVVRP,A
2657-VPXTA,A
6551-VLJMV,B
1221-GHZEP,A
9289-LBQVU,A
3458-IDMFK,B
6933-FHBZC,B
0221-NAUXK,A
9770-KXGQU,B
6538-POCHL,A
6726-NNFWD,A
3002-WQZWT,A
4277-UDIEF,A
1208-NBVFH,B
4912-PIGUY,A
2725-TTRIQ,A
3374-TTZTK,A
8990-ZXLSU,B
2275-RBYQS,A
4419-UJMUS,B
7794-JASDG,A
7609-YBPXG,A
5519-TEEUH,B
7856-GANIL,A
0804-XBFBV,B
2676-OXPPQ,A
3703-TTEPD,A
2799-TSLAG,B
2208-NKVVH,B
7139-JZFVG,A
4987-GQWPO,B
1757-TCATG,B
4776-XSKYQ,B
8048-DSDFQ,B
5753-QQWPW,A
6010-DDPPW,A
6693-FRIRW,B
6586-MYGKD,A
3173-NVMPX,A
0248-PGHBZ,B
0623-GDISB,A
2892-GESUL,A
7472-EQOAV,B
2043-WVTQJ,A
8034-RYTVV,A
3863-QSTYI,A
5044-LRQAQ,A
1716-LSAMB,A
1333-PBMXB,B
6546-OPBBH,B
5985-BEHZK,A
9127-QRZMH,B
5919-VCZYM,B
9644-KVCNC,B
2137-DQMEV,A
8174-LNWMW,B
9279-CJEOJ,A
7964-VEXDG,B
2404-JIBFC,B
8029-XYPWT,A
4632-PAOYU,A
2990-OGYTD,A
6646-JPPHA,B
7658-UYUQS,A
7880-XSOJX,B
4589-IUAJB,A
8746-BFOAJ,B
8457-XIGKN,A
6072-NUQCB,A
8838-GPHZP,B
8750-QWZAJ,A
6918-UMQCG,B
0675-NCDYU,A
6339-DKLMK,B
1346-PJWTK,B
5088-QZLRL,A
8023-QHAIO,B
4397-FRLTA,A
3057-VJJQE,A
2302-OUZXB,A
8133-ANHHJ,A
2270-CHBFN,A
5982-FPVQN,A
9107-UKCKY,A
4654-ULTTN,A
5546-BYZSM,A
1492-KGETH,B
4163-HFTUK,A
8215-NGSPE,B
8859-YSTWS,A
7601-DHFWZ,B
1998-VHJHK,B
1707-HABPF,B
0487-VVUVK,B
5063-IUOKK,A
4508-OEBEY,B
0027-KWYKW,B
2308-STERM,B
5982-XMDEX,A
6051-PTVNS,A
2877-VDUER,B
9152-AMKAK,B
9432-VOFYX,A
8049-WJCLQ,B
6586-PSJOX,B
9705-ZJBCG,B
6847-KJLTS,B
9670-BPNXF,B
3913-FCUUW,A
3301-VKTGC,A
9555-SAHUZ,B
0816-TSPHQ,B
9932-WBWIK,B
4619-EVPHY,A
5286-YHCVC,B
9115-YQHGA,B
4462-CYWMH,B
8963-MQVYN,B
2458-EOMRE,B
9334-GWGOW,B
6542-LWGXJ,B
5567-GZKQY,B
1222-LRYKO,A
2087-QAREY,A
4423-JWZJN,B
6490-FGZAT,A
7452-FOLON,B
2320-TZRRH,A
4942-VZZOM,A
7502-BNYGS,A
4291-HYEBC,B
6147-CBCRA,B
6047-SUHPR,B
9752-ZNQUT,B
1576-PFZIW,B
5666-MBJPT,A
7312-XSBAT,B
3096-GKWEB,B
2371-JQHZZ,B
0674-GCDXG,B
1121-QSIVB,B
4396-KLSEH,B
2824-MYYBN,A
6345-HOVES,A
8318-LCNBW,B
6469-QJKZW,A
0147-ESWWR,B
1217-VASWC,B
6370-ZVHDV,B
5915-DGNVC,A
6260-XLACS,A
3566-CAAYU,A
4983-CCWMC,B
9103-CXVOK,B
2896-TBNBE,B
2522-WLNSF,B
3841-CONLJ,A
4475-NVTLU,A
9386-LDCZR,A
9585-KKMFD,B
5399-ZIMKF,A
0336-KXKFK,A
5619-XZZKR,B
3948-FVVRP,A
5327-XOKKY,B
0983-TATYJ,A
1813-JYWTO,A
6719-OXYBR,A
3312-ZWLGF,A
6476-YHMGA,A
0795-XCCTE,B
0168-XZKBB,A
3785-NRHYR,A
4537-DKTAL,A
7072-MBHEV,A
5602-BVFMK,B
6297-NOOPG,A
8204-TIFGJ,B
8050-DVOJX,A
8903-XEBGX,A
8169-SAEJD,B
1089-XZWHH,B
2325-WINES,B
6064-ZATLR,A
7824-PANSQ,B
9648-BCHKM,B
2888-ADFAO,A
8707-HOEDG,B
4072-IPYLT,A
7167-PCEYD,B
4936-YPJNK,B
1580-BMCMR,A
4817-KEQSP,A
6408-WHTEF,A
9251-AWQGT,B
8749-CLJXC,B
7989-VCQOH,A
4199-QHJNM,B
8882-TLVRW,A
5135-GRQJV,B
2384-OVPSA,A
1371-WEPDS,B
3580-GICBM,B
9730-DRTMJ,A
4686-UXDML,B
3349-ANQNH,A
0932-YIXYU,A
7480-SPLEF,A
7636-XUHWW,A
1431-CYWMH,A
5937-EORGB,A
6349-JDHQP,B
5539-HIVAK,A
5847-MXBEO,B
4583-PARNH,B
1116-FRYVH,B
1421-HCERK,A
9633-XQABV,A
0716-BQNDX,A
1183-CANVH,A
1972-XMUWV,A
8679-LZBMD,A
3407-JMJQQ,A
6252-DFGTK,B
1539-LNKHM,B
8645-KOMJQ,A
0289-IVARM,B
9761-XUJWD,A
4057-FKCZK,A
4291-TPNFG,A
6087-YPWHO,A
3090-QFUVD,A
1722-LDZJS,B
1818-ESQMW,A
7401-RUBNK,B
0506-YLVKJ,B
8661-BOYNW,B
4815-GBTCD,A
2805-AUFQN,A
0980-PVMRC,B
7233-DRTRF,B
3873-NFTGI,A
1162-ECVII,A
7048-GXDAY,A
8571-ZCMCX,B
1169-WCVAK,B
7129-CAKJW,A
8695-ARGXZ,B
3570-YUEKJ,A
1555-HAPSU,B
1697-NVVGY,A
8464-EETCQ,A
2419-FSORS,B
8132-YPVBX,B
6754-LZUKA,A
8099-MZPUJ,A
0787-LHDYT,A
0374-IOEGQ,A
3197-NNYNB,B
3396-DKDEL,B
1752-OZXFY,B
9066-QRSDU,A
9112-WSNPU,A
9867-NNXLC,A
5321-NTRKC,A
3161-GETRM,B
0402-OAMEN,B
6933-VLYFX,A
6754-WKSHP,B
4976-LNFVV,A
5055-MGMGF,B
4641-FROLU,B
2862-JVEOY,B
2969-QWUBZ,B
9822-BIIGN,A
2077-MPJQO,A
1534-OULXE,A
2971-SGAFL,B
1480-IVEVR,A
2905-KFQUV,A
3370-HXOPH,A
9391-YZEJW,A
9958-MEKUC,A
0281-CNTZX,A
4118-CEVPF,A
9114-VEPUF,A
7876-BEUTG,B
2338-BQEZT,A
9873-MNDKV,A
8241-JUIQO,A
2194-IIQOF,B
9631-RXVJM,B
9584-EXCDZ,B
5093-FEGLU,B
2621-UDNLU,A
7526-IVLYU,A
2428-HYUNX,A
9214-EKVXR,B
3410-MHHUM,B
2122-YWVYA,B
2296-DKZFP,A
8909-BOLNL,A
6603-YRDCJ,A
3229-USWAR,A
2138-VFAPZ,A
6131-JLWZM,A
0269-XFESX,A
1709-EJDOX,A
4316-XCSLJ,A
9693-XMUOB,B
0383-CLDDA,B
2709-UQGNP,B
3549-ZTMNH,B
8033-ATFAS,A
1635-NZATJ,A
0562-HKHML,B
8277-RVRSV,A
9943-VSZUV,A
7054-ENNGU,A
1455-HFBXA,A
9402-CXWPL,B
1628-BIZYP,B
0082-LDZUE,A
5343-SGUBI,A
0856-NAOES,B
1976-AZZPJ,B
6156-UZDLF,B
3099-OONVS,B
9500-WBGRP,B
5183-KLYEM,B
5144-PQCDZ,A
8514-VZHEB,A
6625-IUTTT,A
9355-NPPFS,B
0068-FIGTF,B
5965-GGPRW,B
8035-PWSEV,A
2236-HILPA,A
1840-BIUOG,A
1356-MKYSK,A
6080-LNESI,B
1830-IPXVJ,B
5828-DWPIL,B
8398-TBIYD,B
2931-FSOHN,A
9418-RUKPH,A
9971-ZWPBF,B
4712-AUQZO,A
9711-FJTBX,B
2908-ZTPNF,B
8421-WZOOW,B
1414-YADCW,B
8756-RDDLT,B
2862-PFNIK,A
5816-QVHRX,A
4430-YHXGG,A
6888-SBYAI,A
7395-XWZOY,A
7169-YWAMK,B
6859-RKMZJ,B
2729-VNVAP,A
2957-JIRMN,B
2049-BAFNW,A
3842-QTGDL,B
7163-OCEQI,B
9782-LGXMC,A
5975-BAICR,A
4673-KKSLS,A
4853-OITSN,A
9800-OUIGR,A
2324-EFHVG,A
7094-MSZAO,A
6907-CQGPN,A
0780-XNZFN,B
0239-OXEXL,A
2675-IJRGJ,A
7049-GKVZY,A
8577-QSOCG,B
3721-CNZHX,B
0212-ISBBF,B
3585-YNADK,B
5271-DBYSJ,A
1099-GODLO,A
6828-HMKWP,A
1472-TNCWL,B
2080-GKCWQ,B
2193-SFWQW,B
5656-JAMLX,B
3462-BJQQA,A
0442-TDYUO,A
6733-LRIZX,A
9503-XJUME,B
4367-NHWMM,A
3779-OSWCF,B
6736-DHUQI,B
3915-ODIYG,B
1360-RCYRT,A
2724-FJDYW,B
4451-RWASJ,B
3460-TJBWI,A
5917-HBSDW,B
5671-UUNXD,B
0956-ACVZC,A
2325-NBPZG,B
4482-FTFFX,A
8859-DZTGQ,B
0440-MOGPM,B
0020-JDNXP,B
3752-CQSJI,B
5025-GOOKI,A
4698-KVLLG,B
2887-JPYLU,A
4770-QAZXN,B
4896-CPRPF,A
9714-EDSUC,B
0282-NVSJS,A
7353-YOWFP,A
8008-ESFLK,B
7537-CBQUZ,A
3363-EWLGO,A
4750-UKWJK,A
1689-YQBYY,B
4487-ZYJZK,B
2959-FENLU,B
0708-LGSMF,A
7634-HLQJR,B
0487-RPVUM,A
4079-ULGFR,A
2516-XSJKX,A
0057-QBUQH,A
6599-SFQVE,A
8331-ZXFOE,A
4003-FUSHP,B
0356-ERHVT,A
7325-ENZFI,B
4884-ZTHVF,B
3920-HIHMQ,A
3055-OYMSE,A
0613-WUXUM,B
4458-KVRBJ,A
1397-XKKWR,B
8097-OMULG,A
6013-BHCAW,B
